CHEMBL_ID,SMILES,IC50_nM,Relation,Assay_ID,Reference_ID,pChEMBL
CHEMBL4514959,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCNCCNCCCNc1c2c(nc3ccccc13)CCCC2,38.0,=,CHEMBL4386873,CHEMBL4385627,7.42
CHEMBL4515881,O=C(CNc1ccc(F)cc1)Nc1ccc2oc(=O)ccc2c1,62.0,=,CHEMBL4408814,CHEMBL4406838,7.21
CHEMBL4516296,O=c1ccc2cc(/N=C/c3ccc(Br)cc3)ccc2o1,56.9,=,CHEMBL4408814,CHEMBL4406838,7.25
CHEMBL4516356,O=C(Nc1cc(COCc2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,20.8,=,CHEMBL4391164,CHEMBL4390652,7.68
CHEMBL4522757,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NCCNc1c2c(nc3ccccc13)CCCC2,60.6,=,CHEMBL4342672,CHEMBL4342404,7.22
CHEMBL452339,CCN(CCCCCCn1c(=O)c(=O)n(CCCCCCN(CC)Cc2ccccc2OC)c2ccccc21)Cc1ccccc1OC,1.41,=,CHEMBL948464,CHEMBL1152287,8.85
CHEMBL4524111,CC1=C[C@@H]2Cc3nc4cc(F)ccc4c(N)c3[C@H](C1)C2,4.58,=,CHEMBL644108,CHEMBL1133449,8.34
CHEMBL4526050,COc1c(C(=O)CCC2CCN(Cc3ccccc3)CC2)cc(Cl)c2[nH]ccc12,20.4,=,CHEMBL4329316,CHEMBL4325901,7.69
CHEMBL4529710,O=C(CCC1CCN(CC2CCCCC2)CC1)c1ccc2[nH]ccc2c1,51.0,=,CHEMBL4329316,CHEMBL4325901,7.29
CHEMBL4533477,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,2.7,=,CHEMBL4326148,CHEMBL4325825,8.57
CHEMBL4534662,COc1cc(/C=C/C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)ccc1OCc1ccccc1,55.1,=,CHEMBL4342672,CHEMBL4342404,7.26
CHEMBL4535585,Oc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1O,100.0,=,CHEMBL4361991,CHEMBL4359860,7.0
CHEMBL4536838,COc1ccc2[nH]cc(CCNC(=O)CN(CCC3CCN(Cc4ccccc4)CC3)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,30.7,=,CHEMBL4342661,CHEMBL4342404,7.51
CHEMBL4537101,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2[nH]ccc12,91.4,=,CHEMBL4329316,CHEMBL4325901,7.04
CHEMBL4540497,CN(C)c1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1,84.0,=,CHEMBL4408814,CHEMBL4406838,7.08
CHEMBL4541077,COc1ccc2[nH]cc(CCNC(=O)CN(CCCC3CCN(Cc4ccccc4)CC3)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,26.2,=,CHEMBL4342661,CHEMBL4342404,7.58
CHEMBL4541558,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,70.0,=,CHEMBL4391927,CHEMBL4390667,7.16
CHEMBL4545532,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,63.1,=,CHEMBL4356264,CHEMBL4354814,7.2
CHEMBL4552440,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,62.0,=,CHEMBL4391927,CHEMBL4390667,7.21
CHEMBL4552675,COc1ccc2nc3c(c(NCCCCCCCCN(CC(=O)Nc4ccc5ccccc5c4)C(=O)/C=C/c4ccc(O)c(OC)c4)c2c1)CCCC3,22.2,=,CHEMBL5097087,CHEMBL5096162,7.65
CHEMBL4555818,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,19.0,=,CHEMBL4391927,CHEMBL4390667,7.72
CHEMBL4556281,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.3,=,CHEMBL4391927,CHEMBL4390667,8.2
CHEMBL4558335,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,19.95,=,CHEMBL4356264,CHEMBL4354814,7.7
CHEMBL4558495,FC12CC3CC(NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2,1.4,=,CHEMBL4307302,CHEMBL4304786,8.85
CHEMBL4559593,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,7.4,=,CHEMBL4391927,CHEMBL4390667,8.13
CHEMBL4559904,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2C,84.4,=,CHEMBL4329316,CHEMBL4325901,7.07
CHEMBL4559936,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,11.4,=,CHEMBL4391164,CHEMBL4390652,7.94
CHEMBL4562793,O=C(CCC1CCN(CC2CCCC2)CC1)c1ccc2[nH]ccc2c1,94.0,=,CHEMBL4329316,CHEMBL4325901,7.03
CHEMBL4563209,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,76.0,=,CHEMBL4391927,CHEMBL4390667,7.12
CHEMBL4564320,COc1ccc(C2SCC(=O)N2c2ccc3oc(=O)ccc3c2)cc1,71.1,=,CHEMBL4408814,CHEMBL4406838,7.15
CHEMBL4569343,CC[C@@H](CN1CCCC1=O)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(C)C[C@@H]2C1,4.2,=,CHEMBL4385768,CHEMBL4385595,8.38
CHEMBL4569511,COc1cc2oc(-c3ccc(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,5.15,=,CHEMBL4342682,CHEMBL4342404,8.29
CHEMBL4572757,Oc1ccc(CNCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1O,29.0,=,CHEMBL4361991,CHEMBL4359860,7.54
CHEMBL4583650,O=C(Nc1ccc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)cn1)Nc1cccc2c1C1CCCCN1C2=O,0.8,=,CHEMBL4391164,CHEMBL4390652,9.1
CHEMBL4583716,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,6.31,=,CHEMBL4356264,CHEMBL4354814,8.2
CHEMBL4585990,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]ccc2c1,13.3,=,CHEMBL4329316,CHEMBL4325901,7.88
CHEMBL4588547,CCOc1ccc(Cc2nc3cc(C(=O)NCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,79.43,=,CHEMBL4356264,CHEMBL4354814,7.1
CHEMBL4589118,Cc1c(OCc2ccccc2)cccc1N1CCN(CCCCCCNc2c3c(nc4c2CCCC4)CCCC3)CC1,14.0,=,CHEMBL4337207,CHEMBL4334472,7.85
CHEMBL4591167,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc13)C2,2.5,=,CHEMBL4307302,CHEMBL4304786,8.6
CHEMBL4593316,O=C(Nc1cc(CCc2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,23.6,=,CHEMBL4391164,CHEMBL4390652,7.63
CHEMBL4632951,C#CCNc1c2c(nc3cc(Cl)ccc13)CCCC2,9.4,=,CHEMBL4617005,CHEMBL4616591,8.03
CHEMBL4633378,COc1cccc(-c2ccc(/C=N/N3CC(=O)N(CCC4CCN(Cc5ccccc5)CC4)C3=O)o2)c1,47.0,=,CHEMBL4611478,CHEMBL4610045,7.33
CHEMBL4633410,COc1ccc([C@H]2O[C@@H](O)[C@H]3[C@@H]2C(=O)O[C@@H]3c2ccc(OC)c(OC)c2)cc1OC,28.0,=,CHEMBL4618042,CHEMBL4616644,7.55
CHEMBL4633540,C#CCNc1c2c(nc3ccccc13)CCCC2,50.7,=,CHEMBL4617005,CHEMBL4616591,7.29
CHEMBL4634863,COc1ccc([C@H]2O[C@@H](O)[C@H]3[C@@H]2C(=O)O[C@@H]3c2cc(OC)c3c(c2)OCO3)cc1OC,3.0,=,CHEMBL4618042,CHEMBL4616644,8.52
CHEMBL4636043,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1CCC1CCN(Cc2ccccc2)CC1,46.4,=,CHEMBL4611478,CHEMBL4610045,7.33
CHEMBL4641865,COc1ccccc1-c1ccc(/C=N/N2CC(=O)N(CCC3CCN(Cc4ccccc4)CC3)C2=O)o1,90.4,=,CHEMBL4611478,CHEMBL4610045,7.04
CHEMBL4643381,O=C1CN(/N=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)N1CCC1CCN(Cc2ccccc2)CC1,34.2,=,CHEMBL4611478,CHEMBL4610045,7.47
CHEMBL464427,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,63.0,=,CHEMBL5106126,CHEMBL5104157,7.2
CHEMBL4647106,COc1ccc([C@H](O)[C@H](N)C(=O)O)cc1OC,1.0,=,CHEMBL4618042,CHEMBL4616644,9.0
CHEMBL4648322,COc1cc2cc(NC(=O)[C@@H]3CCC[C@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,19.2,=,CHEMBL4616017,CHEMBL4613305,7.72
CHEMBL473866,Clc1ccc2c(NCCCNCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,1.54,=,CHEMBL982932,CHEMBL1155822,8.81
CHEMBL4741162,COc1cc(CNC(=O)CCCC/C=C/CNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,4.41,=,CHEMBL4712658,CHEMBL4706642,8.36
CHEMBL4741219,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,38.7,=,CHEMBL4711085,CHEMBL4706588,7.41
CHEMBL4742248,O=C(CCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,16.54,=,CHEMBL4704869,CHEMBL4699616,7.78
CHEMBL474268,Clc1ccc2c(NCCCNCCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,2.57,=,CHEMBL982932,CHEMBL1155822,8.59
CHEMBL4743210,COc1cc(CNC(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,5.48,=,CHEMBL4712658,CHEMBL4706642,8.26
CHEMBL4743674,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,77.91,=,CHEMBL4738011,CHEMBL4732210,7.11
CHEMBL4744528,COc1cc(CNC(=O)Cc2cn(CCCCC3=CC4Cc5nc6cc(Cl)ccc6c(N)c5C(C3)C4)nn2)ccc1O,1.06,=,CHEMBL4712658,CHEMBL4706642,8.97
CHEMBL4746403,CCCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,4.9,=,CHEMBL4711085,CHEMBL4706588,8.31
CHEMBL4746943,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1,85.58,=,CHEMBL4738011,CHEMBL4732210,7.07
CHEMBL4747041,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,6.99,=,CHEMBL4727112,CHEMBL4725294,8.16
CHEMBL4747836,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,10.4,=,CHEMBL4727112,CHEMBL4725294,7.98
CHEMBL4748114,COc1cc(CNC(=O)CCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,1.94,=,CHEMBL4712658,CHEMBL4706642,8.71
CHEMBL4749327,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OC,97.4,=,CHEMBL4711085,CHEMBL4706588,7.01
CHEMBL4750278,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)c(OC)c1,68.02,=,CHEMBL4738011,CHEMBL4732210,7.17
CHEMBL4750284,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)C,49.2,=,CHEMBL4711085,CHEMBL4706588,7.31
CHEMBL4750451,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,10.72,=,CHEMBL4704869,CHEMBL4699616,7.97
CHEMBL4751100,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,0.12,=,CHEMBL4727112,CHEMBL4725294,9.92
CHEMBL4752188,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,76.52,=,CHEMBL4738011,CHEMBL4732210,7.12
CHEMBL4752521,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccccc1,97.43,=,CHEMBL4738011,CHEMBL4732210,7.01
CHEMBL4752715,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,69.0,=,CHEMBL4703233,CHEMBL4699547,7.16
CHEMBL4753347,NC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,0.8,=,CHEMBL4711085,CHEMBL4706588,9.1
CHEMBL4754487,COc1cc(CNC(=O)CCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,0.77,=,CHEMBL4712658,CHEMBL4706642,9.11
CHEMBL4755968,O=C(CCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,0.93,=,CHEMBL4704869,CHEMBL4699616,9.03
CHEMBL4756262,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,79.25,=,CHEMBL4738011,CHEMBL4732210,7.1
CHEMBL4756424,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,12.1,=,CHEMBL4711085,CHEMBL4706588,7.92
CHEMBL4756997,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,23.1,=,CHEMBL4711085,CHEMBL4706588,7.64
CHEMBL4757466,O=C(CCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,9.75,=,CHEMBL4704869,CHEMBL4699616,8.01
CHEMBL4757922,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,57.8,=,CHEMBL4727112,CHEMBL4725294,7.24
CHEMBL4758624,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,47.9,=,CHEMBL4727112,CHEMBL4725294,7.32
CHEMBL4759108,Fc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c(F)c1,54.0,=,CHEMBL4668052,CHEMBL4665668,7.27
CHEMBL4759893,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCNc3c4c(nc5ccccc35)CCCC4)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,43.7,=,CHEMBL4681246,CHEMBL4680085,7.36
CHEMBL4761239,CCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,45.2,=,CHEMBL4711085,CHEMBL4706588,7.34
CHEMBL4761887,CCN(CC)c1cc(/C=C2\OC(=O)c3cc(OC)c(OC)cc32)ccc1O,1.55,=,CHEMBL4714378,CHEMBL4706703,8.81
CHEMBL4762419,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,3.8,=,CHEMBL4727112,CHEMBL4725294,8.42
CHEMBL4762860,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)cc1,71.89,=,CHEMBL4738011,CHEMBL4732210,7.14
CHEMBL4764003,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccccc1,84.65,=,CHEMBL4738011,CHEMBL4732210,7.07
CHEMBL4764274,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)c(OC)c1,88.79,=,CHEMBL4738011,CHEMBL4732210,7.05
CHEMBL4777023,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccccc1,78.99,=,CHEMBL4738011,CHEMBL4732210,7.1
CHEMBL4777788,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2)nc1OCC1CC1,40.5,=,CHEMBL4711085,CHEMBL4706588,7.39
CHEMBL4778167,CCN(CC)c1cc(/C=C2/OC(=O)c3cc(OC)c(OC)cc32)ccc1O,1.28,=,CHEMBL4714378,CHEMBL4706703,8.89
CHEMBL4778409,COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCCCC3)c(O)c1)OC2=O,12.0,=,CHEMBL4714378,CHEMBL4706703,7.92
CHEMBL4779478,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,44.7,=,CHEMBL4711085,CHEMBL4706588,7.35
CHEMBL4779999,Brc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,74.0,=,CHEMBL4668052,CHEMBL4665668,7.13
CHEMBL4780148,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCCC3)c(O)c1)OC2=O,50.0,=,CHEMBL4714378,CHEMBL4706703,7.3
CHEMBL4781157,O=C(CCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,98.3,=,CHEMBL4704869,CHEMBL4699616,7.01
CHEMBL4782267,COc1cc(CNC(=O)c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3C=C(C)CC4C3)cc2)ccc1O,24.9,=,CHEMBL4712658,CHEMBL4706642,7.6
CHEMBL4782471,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,87.62,=,CHEMBL4738011,CHEMBL4732210,7.06
CHEMBL4782921,COc1cc(CNC(=O)CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,2.94,=,CHEMBL4712658,CHEMBL4706642,8.53
CHEMBL4785004,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c2)nc1OCC1CC1,30.7,=,CHEMBL4711085,CHEMBL4706588,7.51
CHEMBL4785119,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1,79.16,=,CHEMBL4738011,CHEMBL4732210,7.1
CHEMBL4785201,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,0.27,=,CHEMBL4727112,CHEMBL4725294,9.57
CHEMBL478666,Clc1ccc2c(NCCCNCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,2.15,=,CHEMBL982932,CHEMBL1155822,8.67
CHEMBL478667,Clc1ccc2c(NCCCNCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,1.65,=,CHEMBL982932,CHEMBL1155822,8.78
CHEMBL4787251,COc1cc2c(cc1O)CCC(C)(CCNCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,8.35,=,CHEMBL4727112,CHEMBL4725294,8.08
CHEMBL4787579,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,3.69,=,CHEMBL4727112,CHEMBL4725294,8.43
CHEMBL4788434,COc1cc(CNC(=O)CCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,4.35,=,CHEMBL4712658,CHEMBL4706642,8.36
CHEMBL4789145,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,1.2,=,CHEMBL4711085,CHEMBL4706588,8.92
CHEMBL4789172,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,11.0,=,CHEMBL4727112,CHEMBL4725294,7.96
CHEMBL4789620,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,7.89,=,CHEMBL4727112,CHEMBL4725294,8.1
CHEMBL4790416,C#CCOc1ccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(N)n2)cc1,30.46,=,CHEMBL5128441,CHEMBL5126546,7.52
CHEMBL4790766,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,47.33,=,CHEMBL4738011,CHEMBL4732210,7.33
CHEMBL4791642,O=C(CCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,1.08,=,CHEMBL4704869,CHEMBL4699616,8.97
CHEMBL4792354,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,66.07,=,CHEMBL4738011,CHEMBL4732210,7.18
CHEMBL4792460,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,69.8,=,CHEMBL4727112,CHEMBL4725294,7.16
CHEMBL4793341,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,58.0,=,CHEMBL4703233,CHEMBL4699547,7.24
CHEMBL4793365,FC(F)(F)Oc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,89.0,=,CHEMBL4668052,CHEMBL4665668,7.05
CHEMBL4794645,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,6.23,=,CHEMBL4727112,CHEMBL4725294,8.21
CHEMBL4794769,COc1cc(CNC(=O)CCCC/C=C/CCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,5.64,=,CHEMBL4712658,CHEMBL4706642,8.25
CHEMBL4796461,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,0.44,=,CHEMBL4727112,CHEMBL4725294,9.36
CHEMBL4797177,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,7.94,=,CHEMBL4727112,CHEMBL4725294,8.1
CHEMBL4797335,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,68.5,=,CHEMBL4738011,CHEMBL4732210,7.16
CHEMBL4797814,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,2.05,=,CHEMBL4727112,CHEMBL4725294,8.69
CHEMBL4797974,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)cc1,91.9,=,CHEMBL4738011,CHEMBL4732210,7.04
CHEMBL4798419,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,15.2,=,CHEMBL4711085,CHEMBL4706588,7.82
CHEMBL4798535,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,5.43,=,CHEMBL4727112,CHEMBL4725294,8.27
CHEMBL4800002,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,51.36,=,CHEMBL4738011,CHEMBL4732210,7.29
CHEMBL4800403,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,21.9,=,CHEMBL4711085,CHEMBL4706588,7.66
CHEMBL4800558,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccccc1,79.12,=,CHEMBL4738011,CHEMBL4732210,7.1
CHEMBL4847613,COc1ccc(C2CC(c3cc(F)cc(F)c3)=NN2c2ccc(S(N)(=O)=O)cc2)c(OC)c1,6.36,=,CHEMBL5265203,CHEMBL5260848,8.2
CHEMBL4847624,COc1ccc(C2CC(c3cc(F)ccc3F)=NN2c2ccc(S(N)(=O)=O)cc2)c(OC)c1,6.36,=,CHEMBL5265203,CHEMBL5260848,8.2
CHEMBL4848527,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)NCc4cc[nH]c(=O)c4)c3C(C1)C2,0.63,=,CHEMBL4844259,CHEMBL4842362,9.2
CHEMBL4849196,COc1ccc(C2CC(c3cc(F)ccc3F)=NN2c2ccc(S(N)(=O)=O)cc2)cc1OC,6.36,=,CHEMBL5265203,CHEMBL5260848,8.2
CHEMBL4849427,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,18.0,=,CHEMBL4838950,CHEMBL4837234,7.75
CHEMBL4851711,Fc1ccccc1-c1ccc(N[C@H]2C[C@@H]3CN(CC4CCOCC4)C[C@@H]3C2)nn1,1.7,=,CHEMBL4839304,CHEMBL4837245,8.77
